0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104
2.57e-05,-0.000118775,-0.000175574,-0.000169886,-0.000137006,-0.000109103,-9.84e-05,-9.79e-05,-9.83e-05,-9.84e-05,-9.92e-05,-9.98e-05,-9.87e-05,-9.76e-05,-9.22e-05,-6.98e-05,-4.43e-05,-1.54e-05,1.46e-05,4.76e-05,7.74e-05,0.000104751,0.000135307,0.000169248,0.000198821,0.000246934,0.000321847,0.00039841,0.000444242,0.000424873,0.000311282,0.000122903,-8.28e-05,-0.000239974,-0.000309959,-0.000302554,-0.000233295,-0.000148145,-8.9e-05,-4.46e-05,-7.39e-06,2.07e-05,5.08e-05,8.57e-05,0.000123933,0.000149399,0.00015178,0.000152628,0.000154154,0.000134463,0.00010205,6.85e-05,3.74e-05,1.53e-05,1.71e-05,5.51e-05,0.000122501,0.000203813,0.000315247,0.000444248,0.000592095,0.000765643,0.000874326,0.000925672,0.000897337,0.00083962,0.00080389,0.000799523,0.000852542,0.000900223,0.000749636,0.000395842,-0.000205079,-0.00088833,-0.001438738,-0.001797827,-0.001864694,-0.001656456,-0.001383612,-0.001129242,-0.00098026,-0.000890353,-0.000812293,-0.000783434,-0.000706386,-0.000588915,-0.000511283,-0.000473123,-0.000448683,-0.000410984,-0.0003898,-0.000360814,-0.000269982,-0.000264667,-0.00020264,-0.000104799,6.76e-05,0.000263636,0.000296324,0.000251642,0.00030806,0.000194417,0.00022494,0.000358712,0.00027976
0.000240019,6.18e-05,-2e-05,-3.85e-05,-2.84e-05,-2.22e-05,-2.95e-05,-4.86e-05,-6.63e-05,-7.73e-05,-8.51e-05,-9.45e-05,-9.97e-05,-0.000104107,-9.75e-05,-7.91e-05,-5.71e-05,-2.42e-05,9.83e-06,4.4e-05,7.57e-05,0.000102725,0.000131324,0.000171635,0.000209266,0.000270926,0.000352715,0.000431696,0.000475852,0.000443192,0.000317302,0.000120597,-0.00010623,-0.000269383,-0.000341966,-0.000329883,-0.000246375,-0.000160039,-9.54e-05,-5.02e-05,-1.88e-05,2.12e-05,6.09e-05,9.37e-05,0.000123788,0.000135405,0.000133366,0.00013675,0.000129852,0.00011918,8.44e-05,5.59e-05,4.09e-05,3.52e-05,4.4e-05,8.58e-05,0.000146628,0.000231702,0.000338546,0.000492817,0.000663858,0.000825396,0.000952561,0.000997889,0.000963351,0.000903952,0.000846623,0.000833761,0.000856714,0.000848078,0.000725389,0.000349944,-0.000294098,-0.001000717,-0.001623725,-0.001976514,-0.001996692,-0.001722704,-0.001355437,-0.001123982,-0.001031718,-0.000969288,-0.000880149,-0.000716263,-0.000589376,-0.000480484,-0.000464252,-0.000556216,-0.000550743,-0.000519015,-0.000381091,-0.00026488,-0.000193661,-9.27e-05,-7.55e-05,-9.34e-05,2.06e-06,7.47e-05,0.000128798,8.48e-05,0.000146483,0.00039826,0.000487926,0.000498571,0.000501161
-4.92e-05,-0.000194346,-0.000241242,-0.000222024,-0.00017474,-0.000128282,-9.88e-05,-9e-05,-9.03e-05,-9.12e-05,-9.04e-05,-9.11e-05,-8.87e-05,-8.34e-05,-7.51e-05,-6.23e-05,-4.35e-05,-1.2e-05,1.92e-05,4.97e-05,8.18e-05,0.000114586,0.000144851,0.000178655,0.000216995,0.000280286,0.000354869,0.000434685,0.000485033,0.000456837,0.000325068,0.000121941,-9.97e-05,-0.000265514,-0.000343606,-0.000325162,-0.000244615,-0.000161615,-9.69e-05,-4.76e-05,-1.18e-05,1.93e-05,5.46e-05,9.2e-05,0.000126295,0.000149335,0.000158054,0.000155726,0.000149569,0.000122895,9.32e-05,5.54e-05,2.98e-05,2.54e-05,3.71e-05,7.8e-05,0.000156276,0.000252253,0.000379182,0.000523601,0.000698267,0.000888486,0.001011133,0.001059297,0.001044778,0.00098403,0.000930017,0.000924606,0.000968703,0.000993223,0.000840183,0.000427664,-0.000241426,-0.001047748,-0.00170462,-0.002113701,-0.002187676,-0.001968058,-0.001603438,-0.001295236,-0.001101171,-0.000979326,-0.000864817,-0.000821051,-0.000756477,-0.000677278,-0.000581098,-0.000553114,-0.000470054,-0.000385905,-0.000384948,-0.000354588,-0.000278884,-0.000238612,-0.000177074,-7.68e-05,8.66e-05,0.000119983,0.000110833,0.000274551,0.000374593,0.000295789,0.000335022,0.000538475,0.000568414
-0.000259975,-0.000366712,-0.000388777,-0.000347088,-0.000273097,-0.000202077,-0.000155096,-0.000126157,-0.000107347,-9.46e-05,-8.41e-05,-7.96e-05,-7.6e-05,-6.94e-05,-6.42e-05,-5.02e-05,-3.03e-05,-3.22e-06,2.53e-05,5.26e-05,8.02e-05,0.000113541,0.00014549,0.000181574,0.000218244,0.000269669,0.000341286,0.000416114,0.000459705,0.00043494,0.000311992,0.000118252,-9.33e-05,-0.0002542,-0.000320763,-0.0003068,-0.000230386,-0.000144758,-8.85e-05,-4.48e-05,-1.23e-05,1.68e-05,5.42e-05,9.09e-05,0.00013211,0.0001536,0.000145541,0.000147522,0.000139946,0.000108066,7.89e-05,5.11e-05,3.89e-05,3.65e-05,4.06e-05,8.69e-05,0.00016044,0.000236269,0.000358891,0.000505368,0.000680046,0.00086006,0.000971683,0.001020167,0.001009357,0.000953514,0.00090875,0.000892237,0.000930464,0.000963142,0.000817843,0.000437595,-0.000161628,-0.000921342,-0.00166493,-0.00210219,-0.002164804,-0.001920818,-0.001567798,-0.00120966,-0.000967153,-0.00089431,-0.000903523,-0.000860416,-0.000788594,-0.00076265,-0.000641408,-0.000481115,-0.000382198,-0.000321272,-0.000302122,-0.00030996,-0.000361635,-0.000306183,-0.000107916,-6e-05,-7.32e-06,8.94e-05,9.85e-05,0.000126768,0.000230923,0.000448355,0.000429425,0.000515291,0.000504847
-0.000226815,-0.000332198,-0.000355161,-0.000316465,-0.000248124,-0.000187164,-0.000145225,-0.000121834,-0.000107158,-9.66e-05,-8.81e-05,-8.13e-05,-7.04e-05,-6.33e-05,-5.65e-05,-4.12e-05,-2.32e-05,1.37e-06,2.41e-05,4.78e-05,7.15e-05,9.68e-05,0.000124959,0.000159844,0.000194083,0.000246263,0.000313469,0.000385621,0.000428403,0.00040588,0.000294735,0.000113839,-8.7e-05,-0.00023974,-0.000307266,-0.000293394,-0.000226433,-0.000145384,-8.39e-05,-4.08e-05,-5.9e-06,2.71e-05,6.13e-05,9.18e-05,0.000121456,0.000142961,0.000146155,0.00014098,0.000136329,0.000118386,8.71e-05,5.65e-05,3.44e-05,2.67e-05,3.57e-05,6.83e-05,0.000131453,0.000213823,0.000319308,0.000440964,0.000584357,0.000747124,0.000853096,0.000891354,0.000879329,0.000827816,0.000773051,0.000750923,0.000781654,0.000807113,0.000683621,0.000329551,-0.000231471,-0.000889265,-0.001445231,-0.001781776,-0.001801183,-0.00159657,-0.001316115,-0.001099595,-0.000945398,-0.000829138,-0.000737653,-0.000666821,-0.000549796,-0.000497185,-0.000474856,-0.000496266,-0.000458186,-0.000442957,-0.000399746,-0.00033712,-0.000178234,-9.87e-05,-5.88e-05,-5.32e-05,-2.92e-05,-1.86e-05,8.33e-05,0.000177362,0.000268554,0.000298956,0.000279957,0.00031418,0.000421486
-6.36e-05,-0.000194096,-0.000233058,-0.000210191,-0.00015945,-0.000116515,-9.59e-05,-9.22e-05,-9.27e-05,-9.44e-05,-9.4e-05,-9.21e-05,-8.55e-05,-8.46e-05,-8.1e-05,-6.11e-05,-3.86e-05,-1.46e-05,8.17e-06,3.59e-05,6.24e-05,8.61e-05,0.000120693,0.000166267,0.000202975,0.000255529,0.000329237,0.000409405,0.000452662,0.000423344,0.000304557,0.000114332,-9.89e-05,-0.000257066,-0.00032291,-0.000305455,-0.000238051,-0.000156534,-9.29e-05,-4.98e-05,-1.68e-05,1.68e-05,5.34e-05,8.59e-05,0.000118127,0.000145501,0.000151509,0.000138837,0.000130479,0.000108439,7.65e-05,4.56e-05,3.02e-05,3.26e-05,4.62e-05,8.06e-05,0.000155835,0.000249063,0.000367845,0.000510937,0.000678147,0.00087088,0.00099153,0.001037451,0.001020612,0.000954341,0.000896171,0.000908059,0.00098448,0.001030487,0.00087458,0.000473623,-0.000200178,-0.001004039,-0.001687604,-0.002111522,-0.002194446,-0.001981078,-0.001617436,-0.001273437,-0.001046635,-0.000922051,-0.000858352,-0.000831666,-0.00078177,-0.000728878,-0.000621766,-0.000481794,-0.000431763,-0.000390498,-0.000385101,-0.000352386,-0.000321046,-0.000229775,-4.53e-05,6.76e-05,7.75e-05,0.000136443,0.000148744,0.000186243,0.000240961,0.000333371,0.000463223,0.000397091,0.000571071
-9.43e-05,-0.00023164,-0.000278115,-0.000258894,-0.00020712,-0.000156334,-0.000124355,-0.000109093,-9.82e-05,-9.07e-05,-8.7e-05,-7.97e-05,-6.96e-05,-6.51e-05,-5.65e-05,-3.87e-05,-1.79e-05,6.45e-06,2.81e-05,5.42e-05,7.8e-05,0.000101478,0.000135483,0.000175871,0.000213054,0.000270357,0.000347372,0.000425906,0.000473511,0.000450248,0.000326677,0.000126002,-9.62e-05,-0.000264193,-0.000342168,-0.000328451,-0.000252836,-0.000165837,-9.57e-05,-4.44e-05,-1.19e-06,3.53e-05,6.96e-05,0.000104387,0.000133576,0.000149106,0.000156164,0.000156819,0.000151486,0.000135801,0.000101986,6.64e-05,3.98e-05,2.32e-05,3.55e-05,7.87e-05,0.000145003,0.000243228,0.000363974,0.000503163,0.000671706,0.000852455,0.000959849,0.00100525,0.000972168,0.00089738,0.000834692,0.000833546,0.000902085,0.000940731,0.000793024,0.000408256,-0.00023781,-0.001019486,-0.001659098,-0.002009139,-0.002073189,-0.001832944,-0.001476754,-0.001201989,-0.001036379,-0.000926255,-0.000820146,-0.00077215,-0.000730095,-0.000627919,-0.000546139,-0.000521871,-0.000456474,-0.000326774,-0.000340723,-0.000320655,-0.000246695,-0.000256246,-0.000206368,-0.000104772,3.17e-05,0.000152297,0.000161584,0.000251925,0.000328581,0.000293654,0.000343416,0.000473846,0.000338958
0.000127238,-3.45e-05,-9.84e-05,-0.000100946,-7.55e-05,-5.19e-05,-5.04e-05,-6.31e-05,-7.74e-05,-9.33e-05,-0.000101979,-0.000108454,-0.000108953,-0.000105009,-0.000101234,-8.37e-05,-5.68e-05,-2.56e-05,5.9e-06,4.06e-05,7.38e-05,0.000103781,0.000130728,0.000169651,0.000206948,0.000266021,0.000339767,0.000415845,0.000462951,0.000436842,0.000311709,0.00012171,-9.11e-05,-0.000253124,-0.000325345,-0.000311579,-0.00023873,-0.000158215,-9.88e-05,-4.68e-05,-1.55e-05,1.22e-05,5.76e-05,9.46e-05,0.000123658,0.000146131,0.000146157,0.000146887,0.000130356,0.00010022,7.94e-05,4.03e-05,1.38e-05,1.31e-05,2.7e-05,7.68e-05,0.000151816,0.000244177,0.000377171,0.000500753,0.00065806,0.000824851,0.000922502,0.000960785,0.000933295,0.000882083,0.000840397,0.000833784,0.0008951,0.000913357,0.000739254,0.000361606,-0.000282604,-0.000954716,-0.001544692,-0.001923436,-0.001972077,-0.001806436,-0.001509873,-0.001235977,-0.001034789,-0.000826743,-0.000714688,-0.000635161,-0.000565704,-0.00063396,-0.000555879,-0.000494788,-0.000472276,-0.000404513,-0.000482643,-0.000337108,-0.000298258,-0.000293532,-5.55e-05,5.62e-05,0.000106802,0.000152795,5.35e-05,0.000210675,0.000160212,0.00012072,0.00043996,0.000323847,0.000321194
0.000329307,0.000106876,-1.57e-07,-2.95e-05,-2.07e-05,-7.94e-06,-8.24e-06,-2.2e-05,-3.92e-05,-5.67e-05,-7.21e-05,-8.43e-05,-8.88e-05,-9.16e-05,-8.68e-05,-6.9e-05,-4.57e-05,-1.59e-05,1.64e-05,5.39e-05,8.76e-05,0.00011923,0.000154616,0.00019139,0.000229796,0.000289255,0.000369511,0.000455957,0.000506326,0.000477681,0.000342662,0.000125638,-0.000109622,-0.00028883,-0.000368981,-0.000348008,-0.000268067,-0.000176149,-0.000104778,-5.29e-05,-1.34e-05,2.35e-05,6.25e-05,0.000100353,0.000132371,0.000151257,0.00015552,0.000150251,0.000141677,0.000120627,8.91e-05,5.76e-05,3.56e-05,2.5e-05,4.15e-05,8.81e-05,0.000162718,0.000258117,0.000383173,0.000533052,0.000698452,0.000887192,0.001016599,0.001055584,0.001013733,0.000932451,0.000854634,0.000826322,0.000857407,0.000876537,0.000713349,0.000318536,-0.000316484,-0.001031587,-0.001678159,-0.002064645,-0.002079318,-0.001858751,-0.001540644,-0.00122283,-0.000994759,-0.000851877,-0.000791696,-0.00072059,-0.000625311,-0.000607261,-0.000592889,-0.000499654,-0.00043972,-0.000441873,-0.000409262,-0.000339978,-0.00029158,-0.000241315,-0.000118009,-8.56e-07,1.33e-05,5.73e-05,0.000159472,0.000203994,0.000246016,0.000312558,0.000359019,0.00045565,0.000476576
0.000269192,8.1e-05,-1e-05,-2.25e-05,-1.22e-05,-4.1e-06,-9.31e-06,-2.7e-05,-4.62e-05,-6.42e-05,-7.83e-05,-8.66e-05,-9.4e-05,-9.59e-05,-9.32e-05,-7.61e-05,-5.54e-05,-2.65e-05,5.9e-06,4.16e-05,7.62e-05,0.000109131,0.000139605,0.000174923,0.000209489,0.000269259,0.000351624,0.000434553,0.000479948,0.000453438,0.000324385,0.000118146,-0.000104783,-0.000268975,-0.000343401,-0.000327926,-0.000247408,-0.000155201,-0.000100237,-5.65e-05,-1.6e-05,1.97e-05,5.67e-05,9.84e-05,0.000132298,0.000142207,0.000133939,0.000135889,0.000129896,0.000103091,7.76e-05,4.92e-05,2.09e-05,1.59e-05,4.17e-05,8.86e-05,0.000159454,0.000258837,0.000381317,0.000511752,0.000684201,0.000876606,0.000981905,0.000994384,0.000959268,0.000887415,0.00080829,0.000795663,0.000851547,0.000851976,0.000679335,0.00030245,-0.000295539,-0.000988978,-0.001587312,-0.001948275,-0.001998461,-0.00186142,-0.001521594,-0.001163167,-0.000932491,-0.000800171,-0.000721852,-0.000667518,-0.00062407,-0.000630047,-0.000563998,-0.000511561,-0.000456705,-0.000435926,-0.000334158,-0.000273702,-0.000201765,-0.000132606,-9.84e-05,-5.6e-05,3.15e-05,2.79e-05,3.6e-06,-2.08e-05,9.4e-05,0.00028732,0.000288174,0.000530704,0.000594751
5.57e-05,-9.63e-05,-0.000163768,-0.000167692,-0.000135749,-0.000104982,-8.96e-05,-8.59e-05,-8.32e-05,-8.06e-05,-8.1e-05,-7.83e-05,-7.09e-05,-6.92e-05,-6.19e-05,-4.5e-05,-2.56e-05,-7.64e-08,2.54e-05,5.06e-05,7.39e-05,9.8e-05,0.000127086,0.000161348,0.000198861,0.000256144,0.000329838,0.000405939,0.000451932,0.000426453,0.000306354,0.000118157,-8.81e-05,-0.00024622,-0.000315116,-0.000296746,-0.000233268,-0.000153244,-8.88e-05,-4.14e-05,-3.85e-06,2.91e-05,6.43e-05,9.58e-05,0.000120116,0.000147713,0.000156763,0.000153056,0.000150648,0.000134294,9.88e-05,6.77e-05,4.5e-05,3.21e-05,3.7e-05,7.07e-05,0.000138192,0.000221197,0.0003255,0.000470213,0.00063001,0.000788583,0.000924454,0.000969294,0.000948244,0.000892837,0.000835554,0.000824579,0.000863213,0.000884788,0.000766935,0.000395593,-0.000223246,-0.000910677,-0.001520653,-0.001917699,-0.001967436,-0.001777258,-0.001477731,-0.00118219,-0.001002946,-0.000883006,-0.000811977,-0.000765791,-0.000703303,-0.000646643,-0.000570884,-0.000472287,-0.000454846,-0.000408605,-0.000344699,-0.000309583,-0.000237071,-0.000159515,-0.000103507,-5.24e-05,-5.21e-05,1.36e-05,0.000124997,0.000231815,0.000324848,0.000452298,0.000403553,0.000445229,0.000476116
-4.04e-05,-0.000179691,-0.000217605,-0.000195929,-0.000150559,-0.000104832,-8.48e-05,-8.88e-05,-9.23e-05,-9.49e-05,-0.00010325,-0.000108123,-0.00010116,-9.96e-05,-9.76e-05,-7.94e-05,-5.56e-05,-2.21e-05,1.18e-05,4.91e-05,8.57e-05,0.000110528,0.000139518,0.000182942,0.000220869,0.000279533,0.000361106,0.00043787,0.000479474,0.000451656,0.000323337,0.000123442,-0.0001017,-0.000276662,-0.000348957,-0.000324253,-0.00024916,-0.00016239,-9.35e-05,-5.14e-05,-1.59e-05,1.99e-05,6.32e-05,0.000103923,0.000123736,0.000131687,0.000145245,0.000134793,0.000133856,0.000118971,8.31e-05,6e-05,3.72e-05,9.93e-06,2.79e-05,7.47e-05,0.000153165,0.000261089,0.000409653,0.000559162,0.000722128,0.000876369,0.000983077,0.001032295,0.001000731,0.000953673,0.000898684,0.000850955,0.000885692,0.000878469,0.00067471,0.00027509,-0.000357891,-0.00112552,-0.001743126,-0.002063229,-0.002067218,-0.001737522,-0.001411415,-0.001114232,-0.000922647,-0.000894478,-0.0008501,-0.000782815,-0.000759234,-0.000623278,-0.000456139,-0.000446822,-0.00034006,-0.000403543,-0.000536128,-0.000344729,-0.00032833,-0.000217951,4.67e-05,1.28e-05,3.78e-05,-1.99e-05,-4.47e-05,0.000128391,0.000121652,0.000215179,0.000512931,0.000484002,0.000389789
-9.92e-05,-0.000225063,-0.000260217,-0.000232327,-0.000178828,-0.000133086,-0.000108824,-0.000102405,-0.000101909,-0.000101578,-9.75e-05,-9.36e-05,-9.14e-05,-8.8e-05,-8.11e-05,-6.32e-05,-4.07e-05,-1.3e-05,1.34e-05,4.11e-05,6.73e-05,9.87e-05,0.00012861,0.000166579,0.000199681,0.000253479,0.000325255,0.00040313,0.000451194,0.000424393,0.000300727,0.000111658,-9.88e-05,-0.000249077,-0.000311136,-0.00029079,-0.000215368,-0.000142014,-8.43e-05,-4.36e-05,-1.08e-05,1.91e-05,4.79e-05,7.81e-05,0.000114013,0.000136131,0.00014744,0.000142634,0.000138619,0.000112518,7.48e-05,4.58e-05,2.71e-05,1.96e-05,2.94e-05,6.46e-05,0.000139917,0.000237913,0.000358668,0.000500556,0.000649318,0.000812324,0.000927908,0.00097015,0.000963541,0.000910681,0.000865508,0.000867225,0.00091307,0.000952411,0.000817408,0.000425969,-0.000196078,-0.000955758,-0.001549667,-0.001947544,-0.002049258,-0.001855867,-0.001537246,-0.001255326,-0.001024781,-0.000861058,-0.000734104,-0.000733993,-0.000734959,-0.000678395,-0.000597251,-0.000538655,-0.000478874,-0.000380658,-0.000367603,-0.000322098,-0.000265818,-0.000173309,-0.000119795,-8.93e-05,-9.54e-06,0.000132163,0.000209207,0.000304253,0.000283118,0.000194596,0.000165024,0.000298784,0.000504444
0.000143807,-2.86e-05,-9.71e-05,-0.000102429,-7.54e-05,-5.79e-05,-5.75e-05,-6.61e-05,-7.89e-05,-8.8e-05,-9.12e-05,-9.76e-05,-9.8e-05,-9.88e-05,-9.77e-05,-7.69e-05,-5.3e-05,-2.34e-05,9.49e-06,4.3e-05,7.55e-05,0.000108981,0.000142102,0.000182634,0.000221383,0.000280079,0.000357981,0.000447874,0.000504026,0.000480612,0.00034551,0.000125901,-0.000108462,-0.000283569,-0.000363846,-0.000337145,-0.000257227,-0.000165196,-9.23e-05,-5.23e-05,-1.86e-05,1.65e-05,5.44e-05,9.79e-05,0.000132673,0.000158559,0.000164188,0.000142947,0.000128591,0.000109926,8.69e-05,5.92e-05,3.79e-05,2.95e-05,3.88e-05,6.69e-05,0.000134222,0.000247373,0.000384178,0.000531522,0.000703286,0.000901034,0.001004716,0.001041901,0.001000428,0.000929537,0.000858856,0.000834934,0.000889359,0.000936949,0.000764427,0.000388715,-0.000289672,-0.001041365,-0.001696749,-0.002083518,-0.002052315,-0.001871388,-0.001517973,-0.001149341,-0.000983197,-0.000887527,-0.000856801,-0.00082505,-0.000677961,-0.000647948,-0.000529116,-0.000444485,-0.000522681,-0.000585459,-0.000460297,-0.000366125,-0.000184123,-5.11e-05,-2.13e-05,-5.18e-05,-0.000129463,-6.72e-05,0.000121811,0.000112995,0.000246265,0.00063289,0.000613353,0.000465464,0.000338997
-0.000241812,-0.000345562,-0.000365371,-0.000320621,-0.000252575,-0.000185582,-0.000137863,-0.00011145,-9.51e-05,-8.35e-05,-7.54e-05,-7.08e-05,-6.75e-05,-6.04e-05,-5.24e-05,-3.86e-05,-1.6e-05,1.34e-05,3.75e-05,6.07e-05,8.23e-05,0.00010536,0.000129918,0.000155988,0.000193913,0.000248381,0.000317448,0.000394305,0.000441087,0.000417943,0.000299462,0.000112537,-8.32e-05,-0.000233636,-0.000304862,-0.000291071,-0.000221229,-0.000148193,-8.61e-05,-4.07e-05,-2.76e-06,2.56e-05,5.18e-05,8.75e-05,0.000125106,0.000138641,0.00014513,0.000146654,0.000141001,0.000116737,8.19e-05,6.24e-05,3.77e-05,1.89e-05,2.83e-05,7.02e-05,0.000140335,0.00023343,0.000341666,0.000481126,0.00062795,0.00079296,0.000923027,0.000971991,0.000973616,0.000932808,0.000877853,0.000877812,0.000937196,0.000979281,0.000849009,0.000445308,-0.000162518,-0.000904243,-0.001568712,-0.001973612,-0.002034088,-0.001842469,-0.001535643,-0.001244341,-0.001019513,-0.000910435,-0.000866384,-0.00081131,-0.000700333,-0.000681171,-0.00057666,-0.000469885,-0.000416749,-0.000450681,-0.000443269,-0.000323584,-0.000273276,-0.000261373,-8.99e-05,4.32e-05,9.65e-05,8.25e-05,0.000161329,0.000259536,0.000156618,0.000264811,0.000426585,0.000386202,0.000427244
-0.000222428,-0.000330657,-0.000353394,-0.000313661,-0.000243926,-0.000181206,-0.000141505,-0.000119027,-0.000104615,-9.97e-05,-9.76e-05,-9.35e-05,-8.46e-05,-7.93e-05,-7.52e-05,-5.78e-05,-3.69e-05,-1.28e-05,1.41e-05,4.71e-05,7.7e-05,0.000104599,0.000132278,0.000162588,0.000194726,0.000246406,0.000321235,0.000401422,0.000444403,0.000419411,0.000304719,0.000116226,-8.98e-05,-0.000244939,-0.000311292,-0.000292368,-0.000224285,-0.000146329,-8.33e-05,-4.25e-05,-1.24e-05,2.05e-05,5.82e-05,9.25e-05,0.000117964,0.000133795,0.000138555,0.000128669,0.000122275,0.000105267,8.07e-05,5.09e-05,2.99e-05,2.71e-05,4.08e-05,7.44e-05,0.000140937,0.00022956,0.000347971,0.000493426,0.000662654,0.000850676,0.000967818,0.000999839,0.000976732,0.000930396,0.000901138,0.000923655,0.000992981,0.001033232,0.00086935,0.000457071,-0.000165712,-0.000909545,-0.001595819,-0.002041382,-0.002124991,-0.001933346,-0.001642422,-0.001312437,-0.00104785,-0.000894363,-0.000820995,-0.000786792,-0.000711029,-0.000671646,-0.000676919,-0.00057387,-0.000515256,-0.00041834,-0.000378156,-0.000291288,-0.000224153,-0.000276785,-0.000226145,-4.55e-05,0.000104561,0.000223052,0.000211497,0.00027652,0.000243746,0.000149303,0.000276338,0.000370512,0.000503028
-2.61e-05,-0.000173146,-0.000225011,-0.000210351,-0.000168372,-0.000125763,-0.000107073,-0.000104264,-9.68e-05,-9.45e-05,-9.96e-05,-0.000103842,-0.000105199,-0.000109145,-0.000103138,-7.9e-05,-4.53e-05,-1.32e-05,1.31e-05,4.73e-05,8.04e-05,0.000104418,0.000144524,0.000186515,0.000222044,0.000277681,0.000353236,0.0004378,0.000483562,0.000449711,0.000323934,0.000120829,-0.000112355,-0.000285824,-0.000351589,-0.000335153,-0.000257757,-0.000166102,-0.000101375,-5e-05,-1.51e-05,1.98e-05,6.3e-05,9.33e-05,0.000137845,0.00016983,0.000157957,0.000158933,0.00016148,0.000111881,6.34e-05,4.41e-05,4e-05,3.9e-05,3.68e-05,8.2e-05,0.000161635,0.000232591,0.000374067,0.000546775,0.000657271,0.000815016,0.00093546,0.000947823,0.000926863,0.00087263,0.000815134,0.000798469,0.000808479,0.000833122,0.000680365,0.000292806,-0.000291952,-0.000954957,-0.001559273,-0.00190169,-0.001964019,-0.001798094,-0.001504474,-0.00122309,-0.000987142,-0.000776866,-0.000690815,-0.000636804,-0.000591497,-0.00064608,-0.000585509,-0.000451511,-0.000457604,-0.000444788,-0.000551039,-0.000310154,-0.000111807,-0.000274112,-5.67e-05,0.000172284,3.49e-05,9.02e-05,0.000168172,0.000156939,2.28e-05,-1.27e-06,0.000255902,0.000523628,0.000595013
-0.000231173,-0.000343052,-0.000367072,-0.000323121,-0.000250127,-0.000185319,-0.000142682,-0.000120876,-0.000107903,-0.000100137,-9.16e-05,-8.3e-05,-7.9e-05,-7.49e-05,-6.87e-05,-5.14e-05,-2.78e-05,-4.28e-07,2.78e-05,5.71e-05,8.17e-05,0.000114288,0.000144576,0.000176653,0.000213418,0.000267022,0.000338628,0.000413602,0.000459085,0.000431711,0.000306159,0.000110651,-9.86e-05,-0.000260188,-0.000333634,-0.000322573,-0.000249011,-0.000163009,-9.99e-05,-4.72e-05,-9.9e-06,2.36e-05,6.08e-05,9.61e-05,0.000135643,0.000156413,0.000155422,0.00014844,0.000141279,0.000112776,7.14e-05,5e-05,3.75e-05,2.85e-05,5.1e-05,9.81e-05,0.000160052,0.000231831,0.000345952,0.000480996,0.000622118,0.000792498,0.00092156,0.000961038,0.000929558,0.000885701,0.000840537,0.000812054,0.000833381,0.000839421,0.000680073,0.000293273,-0.000271264,-0.00093673,-0.00148971,-0.001862084,-0.001957817,-0.001804757,-0.001525719,-0.001244435,-0.000977344,-0.000797136,-0.000683042,-0.000657805,-0.000606033,-0.000559073,-0.000550497,-0.000460064,-0.000429127,-0.000466676,-0.000410921,-0.000364316,-0.000258633,-0.000225207,-0.000101538,0.000100371,0.000132519,0.000149929,0.000269882,0.000229609,1.94e-05,-6.86e-05,5.2e-05,0.000458296,0.000831544
0.00014697,-3.16e-05,-0.000106495,-0.000107854,-7.77e-05,-5.39e-05,-5.22e-05,-7.08e-05,-8.87e-05,-1e-04,-0.000108765,-0.00010923,-9.86e-05,-8.88e-05,-7.92e-05,-6.58e-05,-4.52e-05,-1.81e-05,4.69e-06,3.34e-05,6.39e-05,9.1e-05,0.0001232,0.000164997,0.000211217,0.000274647,0.000356226,0.000442556,0.000488832,0.000455721,0.000326097,0.000125329,-9.44e-05,-0.000262289,-0.000337526,-0.00031125,-0.000240515,-0.000158672,-9.62e-05,-4.93e-05,-1.62e-05,1.25e-05,5.14e-05,9.55e-05,0.000118975,0.000145393,0.000153276,0.000148254,0.000134647,0.000114021,9.32e-05,5.05e-05,1.81e-05,1.69e-05,2.63e-05,6.33e-05,0.000143113,0.000248446,0.000385962,0.000516322,0.000680232,0.000867096,0.000956899,0.001002989,0.000982518,0.000913871,0.000858733,0.000846626,0.00090962,0.000939864,0.000745253,0.000366228,-0.000288066,-0.001054931,-0.001656837,-0.002021033,-0.002010247,-0.001780814,-0.001443479,-0.0011481,-0.00098027,-0.000879373,-0.000810947,-0.000796083,-0.000701988,-0.000660044,-0.000596635,-0.000557075,-0.000438341,-0.000393714,-0.000318653,-0.000219133,-0.000190888,-0.000253313,-0.000287686,-0.000179069,-4.25e-05,1.33e-05,0.000252425,0.000423197,0.000348043,0.00029447,0.000231771,0.000519103,0.000368797
